id,file,question,answer,prediction,evaluation
174,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Oui ou Non : Des frais d’entrée sont appliqués si les actions sont négociées en bourse.,Non, Non,True
175,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Oui ou Non : Les frais de sortie peuvent être de 0 % dans certains cas.,Oui, Oui,True
176,kiid_arbevel_FR0000422842-fr_Table_1.pdf,Quel est le montant maximum des frais d’entrée ?,"2,00 %", 2.00%,True
177,kiid_arbevel_FR0000422842-fr_Table_1.pdf,Des frais sont-ils prélevés à la sortie ?,Oui, Oui,True
178,kiid_arbevel_FR0000422842-fr_Table_1.pdf,À combien s’élèvent les frais courants ?,"2,39 % par an", 2.39%,True
179,kiid_arbevel_FR0000422842-fr_Table_1.pdf,Une commission de performance est-elle applicable ?,Oui, Oui,True
180,kiid_arbevel_FR0000422842-fr_Table_1.pdf,Y a-t-il eu des commissions de performance sur la dernière période de référence ?,Non, Non,True
181,kiid_arbevel_FR0000422842-fr_Table_1.pdf,Quel est le nom de la classe d’actions décrite dans ce tableau ?,Action A, ACTION A,True
182,kiid_arbevel_FR0000422842-fr_Table_1.pdf,Quel est l’indice de référence utilisé pour évaluer la performance du fonds PLUVALCA ALLCAPS – Action A ?,SBF 120, SBF 120,True
183,kiid_arbevel_FR0000422842-fr_Table_1.pdf,À quoi sert l’indice de référence dans le calcul de la commission de performance ?,Il sert de base de comparaison : une commission de performance de 20 % est prélevée uniquement si la performance du fonds dépasse celle du SBF 120 et qu’elle est positive., Il sert de base de calcul pour la commission de performance.,False
184,kiid_antenor_FR0007078688-fr_Table1.pdf,Quel est le montant des frais d’entrée pour cet OPCVM ?,"2,5 % maximum"," 2,5%",True
185,kiid_antenor_FR0007078688-fr_Table1.pdf,Des frais de sortie sont-ils appliqués ?,Non, Non,True
186,kiid_antenor_FR0007078688-fr_Table1.pdf,Quel est le pourcentage des frais courants ?,"3,66 % TTC de l’actif net, basés sur l’exercice clos au 31/12/2018", 3.86 %,False
187,kiid_antenor_FR0007078688-fr_Table1.pdf,Où peut-on trouver plus de détails sur les frais ?,Dans la section « Frais » du prospectus de l’OPCVM disponible sur le site www.ferrigestion.fr., Dans la section «Frais» du prospectus de cet OPCVM disponible sur le site internet www.ferrington.fr,False
188,prospectus_mandarine_fr0012144590-fr_Table_1.pdf,Quel est le taux maximum des frais de gestion financière pour chaque type de part ?,"Part R : 2,20 % TTC ; Part F : 1,10 % TTC ; Part I : 0,90 % TTC ; Part M : 0,60 % TTC"," 2,20% TTC 1,10% TTC 0,90% TTC 0,60% TTC",True
189,prospectus_mandarine_fr0012144590-fr_Table_1.pdf,Quel est le taux maximum des frais de fonctionnement et autres services ?,"0,17 %"," 0,17% Taux maximum",True
190,prospectus_mandarine_fr0012144590-fr_Table_1.pdf,Quel est le montant maximum des commissions de mouvement allouées au dépositaire/conservateur ?,De 0 à 115 € TTC, 115 € TTC,True
191,prospectus_mandarine_fr0012144590-fr_Table_1.pdf,Quel est le mode de calcul de la commission de surperformance ?,"15 % de la surperformance réalisée au-delà de l’indice EURO STOXX® Net Return EUR.

Cette commission est variable, contingente à une performance positive du fonds, et calculée indépendamment pour chaque classe de part.", 15% de la surperformance au-delà de l'EURO STOXX® Net Return EUR,True
192,prospectus_mandarine_fr0012144590-fr_Table_1.pdf,A combien s'élèvent les commissions de mouvement allouées à la société de gestion ?,"De 0 % à 0,18 % TTC du brut de la négociation"," De 0 à 0,18% TTC du brut de la transaction",True
193,prospectus_mandarine_fr0012144590-fr_Table_1.pdf,Quel est l’indice de référence utilisé pour calculer la commission de surperformance du fonds ?,EURO STOXX® Net Return EUR, EURO STOXX® Net Return EUR,True
194,prospectus_mandarine_fr0012144590-fr_Table2.pdf,En quelle année une commission de performance a-t-elle été prélevée ?,année 1 ; année 5, Année 1 et Année 5,True
195,prospectus_mandarine_fr0012144590-fr_Table2.pdf,"Pourquoi aucune commission de performance n’a été prélevée en année 2, alors que le Fonds a surperformé l’indice ?","Parce que la performance absolue du Fonds était négative (-4%).
La commission n’est prélevée que si la performance est à la fois supérieure à celle de l’indice ET positive."," Non car la performance du Fonds est négative, bien qu'il ait surperformé l'indice de référence (et est de plus en performance négative sur l'exercice)",True
196,prospectus_mandarine_fr0012144590-fr_Table2.pdf,Une nouvelle période d'observation a t-elle été créé en Année 2 ?,Oui, Oui,True
197,prospectus_mandarine_fr0012144590-fr_Table2.pdf,Une nouvelle période d'observation a t-elle été créé en Année 4 ?,Non, Non,True
198,prospectus_mandarine_fr0012144590-fr_Table2.pdf,Quel est le terme faisant référence à un fonds de comparaison théorique mentionné ici?,fonds fictif, Indice de référence,False
199,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Qui sont les administrateurs du fonds ?,Ian Dyble ; Carl O’Sullivan ;  Peter Sandys ; Matteo Candolfini ; Jane Challice, Ian Dyble Carl O'Sullivan Peter Sandys Matteo Candolfini Jane Challice,True
200,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Quelle est l’adresse du siège social de la société ?,"10 Earlsfort Terrace, Dublin 2, Irlande.", 10 Earlsfort Terrace Dublin 2 Irlande,True
201,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Où se trouve le dépositaire du fonds ?,"J.P. Morgan SE, Dublin Branch, 200 Capital Dock, 79 Sir John Rogerson’s Quay, Dublin 2, Irlande.", Dublin 2 Irlande,True
202,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Quel est le nom de l’agent administratif ?,J.P. Morgan Administration Services (Ireland) Limited., J.P. Morgan Administration Services (Ireland) Limited,True
203,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Qui sont les conseillers en investissement par délégation ?,Janus Henderson Investors US LLC (« JHIUS ») Intech Investment Management LLC (« Intech »), Janus Henderson Investors US LLC (« JHIUS ») Intech Investment Management LLC (« Intech »),True
204,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Quel cabinet fournit les services juridiques ?,Arthur Cox LLP, Arthur Cox LLP,True
205,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Vrai ou Faux : L’agent de transfert est situé à Dublin.,Vrai, Vrai,True
206,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Vrai ou Faux : Le dépositaire du fonds est situé à Londres.,Faux, Faux,True
207,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Oui/Non : Janus Henderson Investors UK Limited est-il l’un des distributeurs du fonds ?,Oui, Oui,True
208,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table1.pdf,Le promoteur du fonds est-il le même que le conseiller en investissement ?,Oui, No,False
209,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Quel est le montant minimal pour une souscription initiale en Catégorie A en euros ?,2 500 EUR," 2,500 EUR",True
210,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Peut-on effectuer une souscription ultérieure en Catégorie I ?,Non, Non,True
211,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Quel est le montant minimal requis pour la Catégorie Z en livres sterling (GBP) ?,15 000 000 GBP, 15 000 000 GBP,True
212,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Quelle catégorie a le seuil le plus bas pour une souscription initiale ?,Y, Y EUR,True
213,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Combien faut-il investir au minimum pour souscrire à la Catégorie G en USD ?,50 000 000 USD, 50 000 000 USD,True
214,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Y a-t-il une différence entre les montants minimaux en USD et en EUR pour la Catégorie Z ?,Oui, Oui,True
215,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Peut-on souscrire à la Catégorie A en GBP avec un montant initial de 2 500 GBP ?,Oui, Oui,True
216,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,La Catégorie G exige-t-elle un investissement initial supérieur à 10 000 000 EUR ?,Oui, Oui,True
217,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,La Catégorie Y est-elle disponible en USD ?,Non, No,True
218,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Peut-on investir dans la Catégorie Z en EUR avec un montant initial de 1 000 000 EUR ?,Non, No,True
219,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Vrai ou Faux : La Catégorie S en USD demande un investissement initial supérieur à celui de la Catégorie I.,Vrai, Faux,False
220,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table2.pdf,Vrai ou Faux : Le montant minimum requis pour la Catégorie E est de 2 500 dans chaque devise.,Faux, Vrai,False
221,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table3.pdf,Quel est le dépositaire par délégation pour les actions « A » chinoises ?,JPMorgan Chase Bank (China) Company Limited," JPMorgan Chase Bank (China) Company Limited (Remarque : Les clients doivent se reporter aux instructions de règlement) 41st floor, Park Place, No. 1601, West Nanjing Road, Huangpu District Shanghai République populaire de Chine HSBC Bank",False
222,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table3.pdf,"Pour les actions « B » chinoises, quelle est la banque dépositaire par délégation ?",HSBC Bank (China) Company Limited," HSBC Bank (China) Company Limited 33/F, HSBC Building, Shanghai IFC, 8 Century Avenue, Pudong Shanghai 200120 République populaire de Chine",True
223,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table3.pdf,Quelle banque remplit le rôle de correspondant espèces pour les actions « B » chinoises ?,"JPMorgan Chase Bank, N.A"," JPMorgan Chase Bank, N.A.",True
224,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table3.pdf,Quel établissement est le dépositaire pour le marché sud-africain ?,FirstRand Bank Limited," FirstRand Bank Limited 1 Mezzanine Floor, 3 First Place, Bank City Cnr Simmonds and Jeppe Streets Johannesburg 2001 Afrique du Sud",True
225,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table4.pdf,Quelle catégorie d’actions applique les frais les plus élevés en matière de charges et commissions ?,Catégorie B, Catégorie E,False
226,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table4.pdf,Quelles catégories d’actions n’appliquent aucune commission de souscription initiale ?,"Les catégories B, G, H "," Catégorie B, Catégorie E, Catégorie G, Catégorie H",False
227,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table4.pdf,"Quelle est la seule catégorie à imposer une commission de services aux actionnaires de 1,25 % ?",catégorie E, Catégorie G,False
228,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table4.pdf,Quels types de commissions sont absentes dans toutes les catégories d’actions ?,commission de performance, Commissions de distribution,False
229,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table4.pdf,Quelles catégories d’actions appliquent une commission de distribution?,Catégorie B, Catégorie E,False
230,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table5.pdf,Combien de devises différentes sont utilisées pour libeller les catégories d’actions dans ce tableau ?,12, 12,True
231,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table5.pdf,Existe-t-il des actions libellées en devise locale asiatique dans ce tableau ?,Oui, Non,False
232,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table5.pdf,Quel est le titre de ce tableau ?,CATÉGORIES D’ACTIONS approuvées par la Banque Centrale à la date du présent Supplément, CATÉGORIES D'ACTIONS approuvées par la Banque Centrale à la date du présent Supplément,True
233,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table5.pdf,Y a-t-il des catégories d’actions libellées en Réal brésilien (BRL) ?,Oui, Oui,True
234,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table5.pdf,Quelle devise a le moins de catégories d’actions ?,Réal brésilien, Réal brésilien,True
235,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table6.pdf,Ce produit financier prend-il en compte les principales incidences négatives sur les facteurs de durabilité ?,Oui, Oui,True
236,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table6.pdf,Quelle méthode est utilisée pour gérer l’exposition aux armes controversées ?,Des filtres d’exclusion., Filtres d'exclusion,True
237,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table6.pdf,Comment le fonds prend-il en compte les violations du Pacte mondial et des directives de l'OCDE ?,Des filtres d’exclusion., Filtres d'exclusion,True
238,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table6.pdf,Quelles sont les trois incidences négatives liées aux émissions de gaz à effet de serre (GES) ?,Émissions de GES ; Empreinte carbone ; Intensité de GES des entreprises en portefeuille," Emissions de GES, Empreinte carbone, Intensité de GES des entreprise en portefeuille",True
239,prospectus_janus-henderson_Technology-and-Innovation-Fund-Class-A2-HEUR-2022-fr_Table6.pdf,Quelle est la méthode utilisée pour traiter les problèmes liés aux GES ?,Par un engagement avec les entreprises., Par un engagement avec les entreprises,True
240,prospectus_covea_fr0000931446-fr_Table1.pdf,Quel est le taux maximum des frais de gestion financière pour la Part C ?,"0,47 % maximum"," 0,47%",True
241,prospectus_covea_fr0000931446-fr_Table1.pdf,La Part I est-elle concernée par des frais administratifs externes ?,Non, Non,True
242,prospectus_covea_fr0000931446-fr_Table1.pdf,Des frais indirects TTC sont-ils applicables ?,Non, Oui,False
243,prospectus_covea_fr0000931446-fr_Table1.pdf,Des commissions de mouvement sont-elles prélevées ?,Non, sur chaque transaction,False
244,prospectus_covea_fr0000931446-fr_Table1.pdf,Qui prend en charge les frais administratifs externes à la société de gestion ?,Société de gestion, Société de Gestion,True
245,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Quelle décote est appliquée sur les garanties en espèces ?,Aucune, 0%,True
246,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Quelle est la fourchette de décote pour les titres de créance émis par le secteur public ?,0%-4%, 0-4%,True
247,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Les titres de créance du privés sont-ils plus décotés que ceux du secteur public ?,Oui, Oui,True
248,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Quelle est la décote maximale appliquée aux actions ou parts d’OPC ?,0.08, 8%,True
249,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Quelles sont les quatre grandes catégories d’actifs couvertes par la politique de décote ?,"Espèces ; Titres de créance d'émetteur du secteur public ; Titres de créance d'émetteur du secteur privé ; Actions, parts/actions d’OPC

"," Espèces, Titres de créance d'émetteur du secteur public, Titres de créance d'émetteur du secteur privé, Actions, parts/actions d'OPC",True
250,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Quelle catégorie d’actifs présente la plus large plage de décote possible ?,"Actions, parts/actions d’OPC"," Actions, parts/actions d'OPC",True
251,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Quelle catégorie d’actifs est considérée comme la plus sûre selon le tableau ?,Espèces, Espèces,True
252,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table1.pdf,Peut-on avoir une décote nulle sur des titres autres que les espèces ?,Oui, Non,False
253,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table2.pdf,Pourquoi aucune commission n’est due en Année 6 alors que le rendement est positif ?,la sous-performance passée n'a pas été compensée, La commission de performance est calculée tous les 2 ans,False
254,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table2.pdf,Durant quelles années années le rendement a t-il été négatif ?,Année 4 ; Année 7," 2011, 2012, 2013, 2014",False
255,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table2.pdf,Quelle était la VNI en début de période de l'année 3 ?,"103,2"," 155,2",False
256,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table2.pdf,Combien de fois une commission de surperformance a-t-elle été facturée entre l’année 0 et l’année 10 ?,4, 2 fois,False
257,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table2.pdf,Pendant combien d’années consécutives aucune commission n’a été facturée ?,5, 2,False
258,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table2.pdf,Combien de temps a-t-il fallu pour que la sous-performance accumulée soit complètement compensée après l’année 4 ?,5 ans, 2 ans,False
259,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table3.pdf,Quelles sont les commissions d’émission pour les classes Classique et R ?,"Max 2,5%", Max 2.5% Max 2.5%,True
260,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table3.pdf,Quelle classe d’actions n’applique aucune commission de gestion de portefeuille ?,Z, Z,True
261,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table3.pdf,Combien de classes d’actions sont présentées ?,5, 4,False
262,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table3.pdf,La classe R applique-t-elle une commission de sortie ?,Non, Non,True
263,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table4.pdf,Sur quels indices de référence est basée la commission de surperformance ?,"50% ICE BofA Contingent Capital Index EUR Hedged (Total Return) ; 50% ICE BofA Euro Financial Subordinated & Lower Tier-2 Index (Total Return)

", 50% ICE BofA Contingent Capital Index EUR Hedged (Total Return) 50% ICE BofA Euro Financial Subordinated & Lower Tier-2 Index (Total Return),True
264,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table4.pdf,Quelle est la méthodologie utilisée pour calculer la commission de surperformance ?,Claw Back 5Y, Claw Back 5Y,True
265,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table4.pdf,Quel est le taux de provisionnement appliqué à la commission de surperformance de la classe I ?,20 %, 20%,True
266,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table5.pdf,"Quelle est l’heure limite pour effectuer une souscription, un rachat ou une conversion ?",J à 12h00 (heure de Luxembourg), J à 12h00 (heure de Luxembourg),True
267,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table5.pdf,À quelle date correspond la valeur nette d’inventaire utilisée pour les opérations ?,J, J,True
268,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table5.pdf,"Quand a lieu l’évaluation des ordres de souscription, de rachat ou de conversion ?",J+1, J+1,True
269,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table5.pdf,À quelle date les paiements sont-ils effectués après une opération ?,J+3, J+3,True
270,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table5.pdf,Vrai / Faux : La valeur nette d’inventaire est calculée uniquement une fois par semaine.,Faux, Faux,True
271,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table5.pdf,Vrai / Faux : Les paiements liés aux opérations de souscription ou de rachat ont lieu trois jours après la date de l’opération.,Vrai, Vrai,True
272,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,Quelles sont les classes disposant d’un taux de provisionnement de 20% ?,Toutes les classes," Classique, I, N, R, R2, S, SF, V, VB, Z",False
273,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,Quelle classe utilise la méthodologie « High Water Mark 5Y » ?,Toutes les classes, Classique,False
274,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,"La classe ""Classique"" en EUR avec l’ISIN LU0151324422 est-elle la seule classe avec un taux de provisionnement de 20% ?",Non, No,True
275,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,"Quels sont les indices de référence utilisés pour calculer le taux de rendement minimal pour les classes Classique-H, I-H et R-H en Francs Suisse ?",SARON capitalisé (flooré à 0), SARON capitalized (flooré à 0),True
276,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,Quelles sont les classes disponibles en devise CHF ?,Classique-H ; I-H ; R-H," Classique-H, I-H, R-H",True
277,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,Quelle est la devise de la classe R-H dont l'ISIN est LU1184245659 ?,CHF, CHF,True
278,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table6.pdf,"La classe R-H dont l'ISIN est LU2069305865 utilise-t-elle une méthodologie spécifique comme le ""High Water Mark"" ?",Oui, No,False
279,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table7.pdf,Quel est le taux de commission de surperformance pour les classes listées ?,0.2, 20%,True
280,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table7.pdf,Quelle méthodologie est utilisée pour le calcul de la surperformance ?,Claw Back 5Y, Claw Back 5Y,True
281,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table7.pdf,Quelle est la classe en devise GBP concernée par la surperformance ?,I, I,True
282,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table7.pdf,Sur quels indices de référence se basent toutes les classes ?,"Tous les benchmarks sont basés sur le J.P. Morgan GBI-EM Global Diversified (Total Return), avec adaptation selon la devise (USD, EUR, EUR Hedged, GBP).", J.P. Morgan GBI-EM Global Diversified (Total Return),True
283,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table7.pdf,Combien d’ISIN différents sont listés dans ce tableau ?,8, 9,False
284,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_Table7.pdf,Combien de monnaies différentes sont mentionnées dans le tableau relatif à la surperformance ?,3, 3,True
285,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_table8.pdf,Quelle est la méthode utilisée pour calculer la commission de surperformance de la classe V en EUR ?,Claw Back 5Y, Claw Back 5Y,True
286,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_table8.pdf,Quel est le taux de provisionnement de la classe a classe d’action V en CHF ?,0.2, 20%,True
287,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_table8.pdf,Quel est le benchmark utilisé pour la classe V en EUR ?,ICE BofA BB-B Global High Yield Non-Financial Constrained Index EUR Hedged (Total Return), ICE BofA BB-B Global High Yield Non-Financial Constrained Index EUR Hedged (Total Return),True
288,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_table8.pdf,Quel est le benchmark utilisé pour la classe V en CHF ?,ICE BofA BB-B Global High Yield Non-Financial Constrained Index CHF Hedged (Total Return), ICE BofA BB-B Global High Yield Non-Financial Constrained Index CHF Hedged (Total Return),True
289,prospectus_Candriam_Bonds_Euro_High_Yield_Pr_2025-fr_table8.pdf,Est-ce que toutes les classes d’actions ont un taux de provisionnement indiqué ?,Oui, No,False
290,prospectus_dnca-actions-euro-pme_2023-fr_Table1.pdf,L’OPCVM peut-il détenir des parts d’OPCVM de droit français ?,Oui, Yes,True
291,prospectus_dnca-actions-euro-pme_2023-fr_Table1.pdf,Quel est le pourcentage maximum de détention autorisé en parts d’OPCVM / FIA / fonds d’investissement ?,10 % de l’actif net, 10%,True
292,prospectus_dnca-actions-euro-pme_2023-fr_Table1.pdf,L’OPCVM peut-il investir dans des fonds d’investissement de droit étranger ?,Oui, Oui,True
293,prospectus_dnca-actions-euro-pme_2023-fr_Table1.pdf,Est-ce que les FIA européens sont éligibles à la détention par l’OPCVM ?,Oui, Oui,True
294,prospectus_dnca-actions-euro-pme_2023-fr_Table1.pdf,Quel est le règlement européen qui encadre les fonds monétaires dans l’Union européenne est cité ici ?,règlement européen (UE) 2017/1131, (UE) 2017/1131,True
295,prospectus_dnca-actions-euro-pme_2023-fr_Table1.pdf,"Quel est le pourcentage maximum de l’actif net que l’OPCVM peut investir dans des fonds à la classification ""monétaires"" ?",10 % de l’actif net, 10%,True
296,prospectus_dnca-actions-euro-pme_2023-fr_Table2.pdf,Quels types de risques sont mentionnés en rapport à l'utilisation des instruments ?,Actions ; Taux ; Change ; Crédit ; Autre(s) risque(s), Actions Taux Change Indices Crédit Autre(s) risque(s),False
297,prospectus_dnca-actions-euro-pme_2023-fr_Table2.pdf,Quelles stratégies d’intervention sont mentionnées dans ce tableau ?,Couverture ; Exposition ; Arbitrage ; Autre(s) stratégie(s)," Couverture, Exposition, Arbitrage, Autre(s) stratégie(s)",True
298,prospectus_dnca-actions-euro-pme_2023-fr_Table2.pdf,Quels types d’instruments dérivés sont effectivement utilisés selon le tableau ( les cases en noir signifient que l'instrument n'est pas utilisé) ?,Contrats à terme (futures) sur Actions; Contrats à terme (futures) sur Indices ; Options sur actions ; Options sur indices," Contrats à terme (futures), Options, Swaps, Change à terme, Dérivés de crédit",False
299,prospectus_dnca-actions-euro-pme_2023-fr_Table2.pdf,Pour quel type de risque les options sur actions sont-elles utilisées dans la stratégie de gestion ?,Actions, Autre(s) risque(s),False
300,prospectus_dnca-actions-euro-pme_2023-fr_Table2.pdf,Les dérivés de crédit comme les Credit Default Swaps (CDS) sont-ils utilisés ?,Non, Oui,False
301,prospectus_dnca-actions-euro-pme_2023-fr_Table3.pdf,"Les obligations convertibles sont-elles utilisées dans la stratégie de gestion du risque de crédit, selon le tableau ?",Non, Non,True
302,prospectus_dnca-actions-euro-pme_2023-fr_Table3.pdf,Les obligations convertibles sont-elles utilisées pour des stratégies d’arbitrage ?,Non, Non,True
303,prospectus_dnca-actions-euro-pme_2023-fr_Table3.pdf,Les bons de souscription sont-ils utilisés pour les interventions de type couverture ?,Oui, Yes,True
304,prospectus_dnca-actions-euro-pme_2023-fr_Table3.pdf,Les produits de taux putables sont-ils mobilisés dans une quelconque stratégie d'intervention selon le tableau ?,Non, Non,True
305,prospectus_dnca-actions-euro-pme_2023-fr_Table3.pdf,Les EMTN structurés sont-ils utilisés pour intervenir sur le risque de taux ou d’actions ?,Non, Taux,False
306,prospectus_fidelity_Fidelity-Funds-European-Growth-Fund-A-Acc-EUR-2022-fr_table1.pdf,"D'après le tableau, le prospectus est-il disponible en ligne ?",Oui, Yes,True
307,prospectus_fidelity_Fidelity-Funds-European-Growth-Fund-A-Acc-EUR-2022-fr_table1.pdf,Les annonces de dividendes sont-elles publiées dans les médias ?,Non, No,True
308,prospectus_fidelity_Fidelity-Funds-European-Growth-Fund-A-Acc-EUR-2022-fr_table1.pdf,Un ajustement du swing pricing supérieur à 2 % est-il publié dans les médias ?,Non, No,True
